run,temp,temppoor,L1temp,L1temppoor,L2temp,L2temppoor,L3temp,L3temppoor,L4temp,L4temppoor,L5temp,L5temppoor,temp2,temp2poor,L1temp2,L1temp2poor,L2temp2,L2temp2poor,L3temp2,L3temp2poor,L4temp2,L4temp2poor,L5temp2,L5temp2poor,tlin,tlinpoor,tsq,tsqpoor
577,.0072459,.0098827,-.009854,-.0066967,-.0038523,-.0056134,.0002711,-.0031355,.0014533,.0103582,.0088933,.0003178,-.0004353,-.0004859,.0004282,.0001964,1.66e-06,.0001332,-.0001101,-.0000374,-.0001121,-.0000459,-.0003602,-.00022,.0041571,.0051131,-.0005877,-.0004596
578,.0051427,.0099538,-.0108243,.0008292,-.0117733,-.0154875,-.0039915,-.0043435,-.0011562,-.0047131,.0068926,.0124582,-.0004544,-.0003022,.0003314,.000201,.0002676,.0002076,.0000688,-.00011,7.79e-06,.0002898,-.000193,-.0001577,-.0157099,-.0013028,.0000282,.0001285
579,.001745,.0104405,-.0087334,-.0159068,-.0120141,-.0146928,-.0037449,-.0131363,-.0025529,.0089473,.007102,.0193914,-.0001615,-.0006601,.0002494,.0005061,.0002707,.0000885,-.0000263,.0001424,-.0000109,-.0000885,-.0002327,-.0004341,-.0181983,-.0049567,.0000887,-.0004457
580,.0045115,.0080475,-.0057884,-.0027787,.000285,-.0172067,-.0035998,-.0046053,.0000802,.008324,.0040677,.0042961,-.0002548,-.0004626,.0001883,.0001585,-.0000658,.0003549,.0000276,.0000197,-.0000426,-.0000286,-.0001812,-.0000795,-.0004438,-.0039231,-.0003285,-.0000376
581,.0082965,.0061882,-.0104893,-.003338,-.0059121,-.0134403,-.0045769,-.0063396,-.0042406,.0085747,.0069966,.0056435,-.0003341,-.0004355,.0003137,.0002256,.000251,.0002483,-1.98e-06,.0000552,.0001818,-.0000126,-.0002936,-.0001067,-.0099258,-.0027116,.0001168,-.0000257
582,.0151749,.000963,-.008207,.0034305,-.0040897,-.0126418,-.001913,.0131056,.007082,.0038081,.0073293,.0121218,-.0004868,-.0003331,.000422,-5.09e-06,-5.19e-07,.0001379,-.0000134,-.0004613,-.0002431,.0001322,-.0001157,-.0002167,.0153764,.0207873,-.0004376,-.0007461
583,.0107663,.0033448,-.0103306,-.0090167,-.0091208,.00072,-.0057938,-.000052,-.0028503,.0128776,.0045456,.0053663,-.0005361,-.0003487,.0003871,.0001757,.0002636,.0000177,.0000917,-.0001457,.0001051,-.0000975,-.000029,-.0002521,-.0127836,.01324,.0002823,-.0006506
584,.0065406,.0138355,-.0070887,-.0028158,-.0025051,-.0211322,-.0035431,-.0047259,-.0021233,-.0037601,.0016078,.0162263,-.0004161,-.0005305,.0002655,.0003321,.0001513,.0002829,.0000863,-.0000496,.0001208,.0001165,.000016,-.0003602,-.0071118,-.0023721,.0002239,-.0002088
585,.0081557,-.000442,-.0043723,-.0319412,-.0109811,.0487728,-.0060549,-.0561482,-.002143,.0214331,.0041384,.0017556,-.0003511,-.0003637,.0002116,.0008653,.0001273,-.0010527,.0001042,.0011795,.0000828,-.0000628,-.0001667,-.0002388,-.0112571,-.0165699,8.05e-06,.0003269
586,.0151773,-.0056194,.0002221,-.0032335,.0029605,-.0007494,-.0005659,.023789,.0010603,.0026222,-.002774,.0194687,-.0006331,.0000294,.0000102,.0002752,-.0000822,-.0000517,-.0000331,-.0007312,.0000125,.0002654,.0000917,-.000525,.0160803,.0362776,-.000634,-.0007379
587,.0213021,-.0161697,-.0120614,-.018412,-.0139186,-.0036659,.0009947,.0005478,.0023192,.0127833,.0026334,.0243634,-.0008009,-.0001507,.000417,.0005332,.0004761,.0001433,-.0003286,-.0000997,-.000046,-.0000541,-.0000686,-.0005604,.0012694,-.0005531,-.0003509,-.0001884
588,.0086547,.0057841,-.0086833,.0135573,-.011256,-.0291138,-.0017049,.0153152,.001845,-.0090667,.0086655,.0143832,-.0004377,-.0003525,.0002784,-.0001914,.0002867,.0006646,-.0001303,-.0004512,-.0001575,.0005213,-.0003192,-.0002749,-.002479,.0108593,-.0004796,-.000084
589,.0058864,.0115317,-.0084791,-.0054584,-.0103961,-.0285005,-.0053364,.0014041,.000469,.0052862,.0080537,.0230493,-.0002916,-.0005725,.0004265,.0003653,.0002176,.0006251,.000138,-.000179,-.0001303,.0001328,-.0003201,-.000576,-.0098025,.0073123,.00004,-.0002044
590,.0029014,.0269097,-.0070231,-.0100747,-.00942,.0026041,-.0021907,-.0325177,.0010835,.0138302,.0110982,.0025852,-.0002768,-.0009431,.0003884,.0005425,.0001284,-.0001084,-2.57e-06,.0004867,-.0000277,-.0000283,-.0003788,-.0002478,-.0035508,.0033369,-.000169,-.0002985
591,.0085832,-.0009664,-.006498,-.010988,-.0054632,.009464,-.0033718,-.0213419,-.0029451,-.0090704,.0034615,.0142113,-.0005424,-.0002055,.0002354,.0003046,.0001197,-.0001348,-9.21e-06,.0003159,.0000357,.0004859,-.0000954,-.0002953,-.0062335,-.0186914,-.0002562,.0004709
592,.0069988,.0225214,-.0130443,.00322,-.0062548,-.0172576,-.0050387,.0118453,-.001998,.0047049,.0113732,.010598,-.0002407,-.0006003,.0004674,.0000471,.0001133,.000278,6.88e-06,-.0003948,.000128,.0001486,-.0004606,-.0002163,-.0079638,.035632,.0000144,-.0007376
593,.0014696,.0069077,-.0089391,-.010771,-.0091405,-.0135726,-.0036891,-.015834,-.0045333,.0065071,.0121057,.005466,-.000226,-.0002532,.0003383,.0002874,.000234,.0001587,-6.07e-06,.0002024,.000213,.0000382,-.0005287,-.0001449,-.0127268,-.0212968,.0000246,.0002886
594,.0018668,.0061408,-.0073257,.012311,-.0017631,-.0318012,-.0056166,.0097877,.0072805,-.0114137,.0035969,.0189317,-.000164,-.0002379,.0003072,.0000414,-6.20e-06,.0007085,.0001081,-.0001991,-.00028,.0003392,-.000099,-.0003791,-.0019613,.0039564,-.0001339,.0002731
595,.0114799,.018321,-.0087938,-.0133952,-.0028458,-.0100823,-.0027134,-.0121678,-.0028112,.0130019,.0074928,.0123612,-.0005167,-.0006185,.0002605,.0003183,.0000529,.0003124,-.0000629,.0000341,.0000981,-.0001352,-.0003685,-.0002795,.0018084,.0080387,-.0005366,-.0003684
596,.009354,.0032361,-.0103483,.0086229,-.0040812,-.0031652,-.0012544,-.0096865,.0054472,-.0195497,.0080371,.0292393,-.0002739,-.0003513,.0004541,-2.83e-06,.0001954,.0000971,-.0001748,-.000134,-.000038,.0007825,-.000296,-.0007682,.0071544,.008697,-.0001333,-.0003768
597,-.0001912,.0093889,-.0107497,-.0055029,-.0003334,-.006456,-.000949,.0062173,-.0009013,.0066856,.0061475,.0123655,-.0002154,-.0003371,.0003852,.0002988,.0000814,.0001301,-.0000533,-.0002126,.0000863,-.000094,-.0002217,-.000373,-.0069771,.0226984,.0000624,-.0005878
598,.025777,.0049966,-.0061638,.0013614,-.0022553,.0125857,.0020535,.0069782,-.0016694,-.0068703,.0072731,.0120812,-.0009444,-.00044,.0003412,.0001485,.0001559,-.0003039,-.0002585,-.0002582,.0002068,.0004914,-.0003921,-.0003048,.025015,.0311329,-.0008911,-.000667
599,.0074151,.0117742,-.0081931,-.0114005,-.0016785,-.0011214,.0003549,-.0017246,.0024954,.0269273,.0090479,-.0031432,-.0003254,-.0004423,.0003266,.0001613,.0000275,-.0000732,-.0000982,-.0001454,-.0001016,-.0002933,-.0003259,-4.32e-06,.0094416,.0213118,-.0004971,-.0007972
600,.0113217,.0010248,-.0079212,-.0110798,-.0068755,.0053449,-.0032278,-.0169779,.0010401,.0127328,.0042859,.0060274,-.0005932,-.000359,.0003334,.0003795,.0001774,-.0001516,.0000714,.0001167,-.0000497,-1.32e-06,-.0000596,-.0001805,-.0013769,-.0029277,-.0001203,-.0001962
601,.0165777,.0291567,-.0069691,.0018547,-.0084838,-.0017135,-.001457,-.0246882,-.0032031,-.0131073,.0030324,.0117833,-.0005233,-.0008574,.0003369,.0000879,.0003078,-.0001027,.0000291,.0003786,.0002192,.0007072,-.0002119,-.0002246,-.0005028,.0032858,.0001578,-.000011
602,.0066353,.0031208,-.0129591,.0194973,-.0167284,-.060885,-.0055162,.0128477,-.001799,.0104891,.0126293,.0307715,-.0005013,-.0002263,.000493,-.0003998,.000428,.0012678,.0000451,-.0002983,.0000516,-.0001129,-.0003819,-.0006291,-.0177382,.0158414,.0001345,-.0003985
603,.0090026,.0092959,-.0039711,-.0076724,-.0103562,-.0136879,-.002985,-.0138292,.0013831,.0031758,.0062731,.0161015,-.0004319,-.0006634,.0002276,.0003222,.000221,.0002897,.0000122,.0002057,-5.34e-06,.0001766,-.0001174,-.000396,-.0006534,-.0066163,-.0000939,-.0000652
604,.0078813,.0203644,-.0065803,.0007628,-.0081603,-.0132363,-.0018452,.0221022,-.0035795,.0061192,.0028704,.0161842,-.0005452,-.000589,.0002408,.0000258,.0002391,.0004094,-.0000725,-.0005918,.0001571,.0001801,-.0001034,-.0004907,-.0094136,.0522964,-.0000841,-.0010562
605,.0076054,-.009662,-.0079175,-.0017817,-.0124091,.0238389,-.0032636,.0069107,.0025081,.0133988,.0098538,-.0027695,-.0003766,-9.75e-06,.0003734,.0001288,.0003306,-.0005075,.0000767,-.0003184,-.0000742,.0000225,-.0002917,.0001269,-.0036229,.0299352,.0000381,-.0005574
606,.0137156,.0274277,-.0057473,.0123271,-.001657,-.0181799,-.0029668,.01479,-.0006044,-.0089464,.0062942,.0194481,-.0005337,-.0008243,.0003165,-.000103,.0000515,.000199,-.0000257,-.0005062,8.30e-06,.0002956,-.0002139,-.0004162,.0090343,.0468666,-.0003969,-.001355
607,.0076406,.0135726,-.0106414,-.0112044,-.0042858,-.0123582,-.0041406,-.007951,.0001973,.0091555,.0033207,.0097814,-.0003149,-.0004619,.0003769,.0004187,.000176,.0001169,.0000772,-.0000969,-.0000314,-.000073,-.0000731,-.0002553,-.0079093,.0009959,.0002107,-.0003515
608,.0120357,.0307942,-.0082,-.0000193,-.0094427,-.0077601,-.0049058,-.0108614,-.0036722,-.0044771,.0063291,.011757,-.0005132,-.0009877,.0003236,7.43e-06,.0002795,.0001491,.0000112,.0000429,.0000987,.0003771,-.0002515,-.0002705,-.007856,.0194332,-.0000516,-.0006817
609,.0078994,.015529,-.0077712,.0047844,-.0125816,-.0338771,-.0027146,.0076612,-.0013122,.008896,.0024897,.0199892,-.0004942,-.0004472,.0002992,-.0001061,.0002893,.000462,.0001111,-.0003907,.0000638,-.0001646,-.0000823,-.0005067,-.0139905,.0229827,.0001869,-.0011533
610,.0067256,.0006409,-.0107079,-.0017664,-.0053742,-.0082008,-.0055026,-.0201642,-.0023406,-.0002054,.0052832,.0086917,-.0002969,-.0001753,.0004689,.000153,.0001683,.0001892,.0000659,.0002941,.0000628,.0003237,-.0001306,-.0002167,-.0119166,-.0210042,.0003384,.000568
611,.0091085,.0222963,-.0101543,.0360379,-.0057826,-.0099839,-.0027847,.0275288,-.0022622,-.0182028,.0045393,.0038097,-.0005717,-.0007368,.0002887,-.0004909,.0001941,.0001466,-.0001107,-.0007669,-.0001062,.0005088,-.0000893,-.0001399,-.0073361,.0614861,-.0003952,-.0014791
612,.0065964,.0134737,-.0117187,-.0023428,-.0031096,-.0165445,-.0054486,-.0060394,.0025871,.0080138,.0027022,.010978,-.0003189,-.0005148,.0003479,.0001997,.0000219,.0003133,.0001847,.0000379,-.0002031,.0000543,-8.51e-06,-.0001685,-.0083912,.0075388,.000024,-.0000781
613,.0020836,.018986,-.0124994,-.0009956,-.0092126,-.0200224,-.0076843,-.0029144,-.00194,.004163,.0079485,.0118231,-.0001955,-.0006642,.0003849,.0001151,.0001103,.0004376,.0001703,-.0001662,-.0000666,.0001039,-.0003174,-.0002995,-.0213042,.0110397,.000086,-.0004733
614,.020486,.0040954,-.0075774,.0067682,-.0144171,-.0188025,-.0007026,.0100181,-.0027864,-.0017517,.0056497,.0201931,-.0007844,-.0001243,.0002166,-.0000888,.0004954,.000379,-.0001731,-.0004454,.0002618,.0003211,-.0001544,-.0005695,.0006522,.0205206,-.0001382,-.0005278
615,.0126295,.0087196,-.0120778,-.0066584,-.0110247,-.0192185,-.0008309,-.0055527,-.0003414,-.0022516,.0049814,.0255402,-.0006213,-.0002668,.0004108,.0003178,.0004027,.0004359,-.0001326,-.000144,.0000699,.0003755,-.0000683,-.0005313,-.006664,.0005786,.0000612,.0001871
616,.0091212,-.0025784,-.0047107,-.0092485,-.0019057,-.0018395,.0031652,.0100026,.0026813,.0067987,.0076437,.0099827,-.000272,-.0000668,.0002513,.0002835,.0000253,-.0000739,-.0000977,-.0003796,.0000162,.0001013,-.0002653,-.000202,.0159951,.0131176,-.0003423,-.0003375
617,.0105368,.0283603,-.0089981,.0063564,-.0084279,.007663,-.0033156,.0197995,.0023836,.0143264,.0052637,-.0056173,-.0004462,-.000826,.0002437,.0000117,.0001267,-.0002153,.0000555,-.0006408,-.0001292,-.0001209,-.0001043,.0000677,-.0025575,.0708884,-.0002537,-.0017235
618,.0022716,.000171,-.0080512,.0033002,-.0165642,.0264534,-.009781,.0160775,-.0032204,.0010745,.0159108,.018768,-.0003861,-.0002452,.0002891,.0000201,.0002975,-.0006453,.0002207,-.0005707,.0001992,.0002434,-.0004096,-.0004658,-.0194344,.0658445,.0002109,-.0016637
619,.0036515,-.0274829,-.0074767,-.0136534,-.0059262,.0045904,-.003058,.0112109,-.0029383,.0096798,.0039714,.0180854,-.0002437,.00029,.0002517,.0004207,.0001619,-.0001382,-.0001015,-.0003531,.0000527,.0000169,-.000152,-.0003926,-.0117763,.0024302,-.000031,-.0001564
620,.0130516,.0235032,-.0041774,-.0055631,-.0018761,-.0133058,4.53e-06,-.0067125,.0049362,.0121226,.0048005,.0187638,-.0004354,-.0007717,.0002651,.0001448,.0000571,.000135,-.0000357,-.0000768,1.28e-06,.0001332,-.0002431,-.0005273,.0167393,.0288082,-.0003907,-.0009627
621,.0109375,.0070704,-.0135369,-.0181884,-.0090067,.0101422,-.0010407,-.0128803,-.0013334,.0073259,.0058998,.0064783,-.0004384,-.0003172,.0004805,.0005552,.0002901,-.0002086,-.0001692,.0000564,.0000225,.0002128,-.0001515,-.000148,-.0080804,-.0000519,.0000341,.0001507
622,.0005776,.0052496,-.0083015,-.0251172,-.0056707,.0230813,-.0079371,-.0425335,-.0014259,.0204728,.0074789,-.0063332,-.0001328,-.0002892,.0003077,.0006623,.00011,-.0004761,.0002179,.0007994,-.0000426,-.0001933,-.0002984,.0000565,-.0152787,-.0251801,.000162,.0005596
623,.0038277,.000801,-.0110488,.0067628,-.0128496,-.0175073,-.0046276,.00773,-.0032093,.0150954,.0092747,.0089662,-.0003112,-.0001734,.0003975,-.0000368,.0002487,.000304,5.97e-06,-.0003618,.0000548,-.0001023,-.0003396,-.0002517,-.0186328,.021848,.0000561,-.0006219
624,.0126214,.0470735,-.0194729,.0268838,-.0118221,-.0226193,.0031425,.027364,-.0026873,-.0034067,.0051684,-.0037583,-.0005477,-.0013912,.000729,-.0003459,.0002479,.0004237,-.0002622,-.0007467,.0001276,.0003421,-.0001014,.000026,-.0130499,.0715369,.0001932,-.0016919
625,.0067639,-.0128423,-.0121769,-.0065059,-.0104122,.0026688,-.0017753,.0033773,.0001418,.0212552,.0048265,.0163451,-.0004502,.000078,.000533,.0003279,.0002884,-.000164,-.0000916,-.0002876,.0000925,-.0002814,-.0001692,-.0004628,-.0126321,.0242981,.0002029,-.0007901
626,.0069111,.0290811,-.0060899,.0012263,-.0051867,-.0124984,-.0024612,-.02937,-.0037922,.0045538,.0056766,.0118316,-.0004379,-.0008081,.0002659,.0001177,.0000864,.0001468,-.0000268,.0004204,.0001367,.0002491,-.0001718,-.0003357,-.0049423,.0048244,-.0001475,-.0002098
627,.0085878,.0055292,-.0085766,-.0031918,-.0102468,-.0193535,-.0020784,-.0011046,.0016852,.0052219,.000219,.0161765,-.0004273,-.0003514,.0004164,.0000905,.000319,.0003763,.0000288,-.0000899,.0000291,.0002486,.0000323,-.0004213,-.0104098,.0032776,.0003984,-.0001471
628,.0094479,-.0002213,-.0069593,-.0054851,-.0027055,-.0074745,-.000567,.0011671,.0038037,.0065112,.0038494,.0042372,-.0005107,-.0002781,.0003692,.0003272,.0001272,.0000346,-.0000333,-.0001405,-.0000891,.0000203,-3.07e-06,-.0000965,.0068693,-.0012654,-.0001397,-.0001329
629,.0112478,.0155726,-.0107152,.0040489,-.0067655,-.0206554,-.0018025,.0036141,.0033178,-.0111015,.00392,.015239,-.0005371,-.0005464,.0003673,.0001545,.0001833,.0004625,-.00009,-.0001995,-.0001246,.0003303,-.0000124,-.0002914,-.0007976,.0067176,-.0002136,-.00009
630,.0047765,.0073073,-.0104988,-.0115975,-.0059553,-.0025054,-.0044447,-.0228329,-.0015315,.0058135,.0088067,.0061279,-.0003354,-.0003546,.0004165,.0004691,.000162,-.0000139,-.0000517,.000221,.000068,.0000889,-.0004075,-.0002989,-.008847,-.0176871,-.0001481,.0001117
631,-.0016439,.0129785,-.0113075,-.0076586,-.0171366,-.0256673,-.0011776,.0026106,-.0037462,.0018398,.0053321,.0170594,-.0002863,-.0004106,.0002543,.0003937,.0003026,.000367,-9.78e-06,-.0002291,-.0000933,.0000921,-.0001414,-.0002615,-.0296796,.0011624,.000026,-.0000484
632,.0048185,.0207098,-.0042374,.0032024,-.0056758,.0175488,.0022294,-.0324846,-.0038894,.0059795,.0002942,.0047238,-.0003293,-.0006539,.0003063,.0000943,.0000824,-.0005959,-.0001972,.0005967,.0000837,.000265,-.0000735,-.0001553,-.0064606,.0196797,-.0001276,-.0004492
633,.0149865,.0154211,-.0095508,.0034479,-.0027405,-.0134537,-.0012002,.0092235,-.0041754,.0043911,.0019451,.0259196,-.0006606,-.0005428,.0004398,.000105,.0001318,.0002185,-.0001077,-.0003122,.0001729,.0001319,-.0001358,-.0005803,-.0007353,.0449495,-.0001595,-.00098
634,.0007282,.0017867,-.0059049,-.0042633,-.0045821,-.0131893,-.0030528,.0030972,.0028271,.0169524,-.0008403,.0002034,-.000155,-.0004329,.0003057,.0001704,.0000992,.0002943,.0001072,-.0002315,-.0001035,-.0001781,.0000742,-.0000742,-.0108249,.0045871,.0003278,-.000452
635,.0043505,.0256759,-.0070845,.0184501,-.0092051,-.0060808,-.0055765,-.0100958,-.0020714,-.0201715,.0070585,.0113032,-.0001682,-.0008114,.0002674,-.0001986,.0002509,.0001299,.000093,.0000978,.0000492,.0008615,-.0002309,-.000463,-.0125285,.0190811,.0002614,-.0003837
636,.0054093,-.0002114,-.0099227,-.0034355,-.0050319,-.0023565,.0016992,-.003192,.0029006,.0128426,.0076169,.0044996,-.0002685,-.0003115,.000447,.0001314,.0001835,-.0000855,-.0001326,-.0001969,-.0000771,3.98e-06,-.0003496,-.0001498,.0026714,.0081467,-.0001974,-.0006084
637,.0021198,.0426057,-.002624,.0172822,.0016452,-.0036563,.0040859,.0059231,.0074386,-.0034224,.0014821,-.0010975,-.0001986,-.000992,.0002087,-.0001883,-.0001046,.0000165,-.0001748,-.0003367,-.000281,.0003294,6.77e-06,-7.98e-06,.0141475,.0576349,-.0005434,-.0011791
638,.0029212,.0131056,-.0060023,.0044817,-.0037373,-.0091518,.0023079,.0125072,.0008603,.0055898,.0029365,.0163903,-.0002002,-.0004715,.0002118,-.0000229,.0001173,.000153,-.0001734,-.000398,-.0000359,.0000988,-.000132,-.0003499,-.0007137,.0429227,-.0002124,-.0009904
639,.0104272,.0014426,-.0142007,.0098277,-.0028662,-.0178659,.0028092,.0339967,-.001597,.0153246,.0048112,.0005601,-.000411,-.0002818,.0005232,-.0000478,.0000486,.0003527,-.0002193,-.0008882,-.0000417,-.0002649,-.000142,.000042,-.0006162,.0432859,-.0002423,-.001088
640,.0084097,.0203371,-.0046328,.006043,-.0022599,-.0228235,-.0007408,-.0054301,-.0003966,.0002058,.0073393,.0114982,-.0003965,-.0006788,.0002201,.0000183,.0000763,.0004378,-.0001032,-.0001773,.0000636,.0001017,-.000367,-.000301,.0077189,.0098305,-.0005067,-.0005992
641,.0085318,.031532,-.0136774,.0104409,-.0052249,.0000729,-.0087042,-.0175164,-.0011286,-.0256822,.0089925,-.0019457,-.0003387,-.0008488,.0005214,-.0000287,.0001978,-.000087,.0002489,.0001688,-3.62e-06,.000779,-.0002471,.0001264,-.0112108,-.0030986,.0003787,.0001097
642,.0137958,.0318425,-.0035029,.0194666,-.0017231,-.017518,-.0052403,.0177534,-.0112368,.0008068,.0007552,.0114121,-.0007184,-.0009877,.0003009,-.0002704,-8.75e-07,.0003777,.0001138,-.0004937,.0004028,.0003215,.0000199,-.0004648,-.007152,.0637634,.0001182,-.0015173
643,.0113757,-.0021768,-.0096982,-.0055968,-.0047076,-.003213,-.0001813,.0122973,-.0009838,-.0020461,.0048874,.018694,-.0005024,-.0003436,.0003374,.0003009,.0001629,-7.53e-06,-.0001359,-.0004229,-.0000925,.0001608,-.0001861,-.0004859,.0006922,.0179586,-.0004166,-.0007982
644,.0042448,.0079426,-.007178,-.0057392,-.0097534,-.0178721,-.0010009,.0116072,.0001393,.0063985,.0087937,.010826,-.0001706,-.0003572,.0003152,.0001471,.0002582,.0002931,-.0001143,-.0005506,.0001692,.0001917,-.000389,-.0002443,-.0047545,.0131631,.0000687,-.0005202
645,.009674,.0245231,-.0107498,-.000618,-.0059667,.0174715,-.0044613,.0030749,-.0006485,.0051336,.0069584,-.0071717,-.0004357,-.0008197,.0003886,.0001833,.000099,-.0003859,.0000225,-.0001793,-5.87e-07,.0000539,-.0002371,.0001316,-.0051938,.0424135,-.0001632,-.001016
646,.0098463,.0150188,-.0074381,-.0028697,-.0015105,.0040098,-.0023749,-.001777,.0021296,.0141458,.0040829,.0188197,-.0003919,-.0005641,.0002878,.0001725,-.0000176,-.0001368,-.0000211,-.000035,-.0000506,.0001196,-.0002554,-.0004754,.0047353,.0473475,-.0004488,-.0009192
647,.0027665,.0095431,-.0100707,-.0059883,-.0059039,-.0000664,-.0012563,-.0072997,-.0004107,.0088729,.0022988,.0080834,-.0002468,-.0006322,.0005239,.0002235,.0001315,-.0000346,-.0000426,.0000449,.0001378,-.0000919,-.0001692,-.0002898,-.0125763,.013145,.0003346,-.0007802
648,.0080541,.0136356,-.0094995,.0093899,-.0109119,-.0191551,-.0057409,.0124247,-.0024114,-.0002784,.0055323,.0145387,-.0004704,-.0005338,.0003665,-.0000622,.0003966,.0004771,.0000805,-.0004094,.0001153,.0000681,-.0002101,-.0003396,-.0149774,.0305554,.0002785,-.0007998
649,.0081576,.0125549,-.0090967,.0029781,-.0093724,-.0140539,.0010487,.0003543,-.0023062,-.0051124,.0063388,.0113268,-.0004435,-.0004819,.0002687,.0001084,.0001818,.000174,-.0002203,-.0001867,.0001192,.000148,-.0002126,-.000104,-.0052303,.0080478,-.0003067,-.0003422
650,.0051158,.02337,-.008275,-.013223,-.0024315,.0240628,-.0020576,-.0375173,.0008628,-.011224,.001968,.0096116,-.0003704,-.0006476,.0003515,.0004135,.0000704,-.0006009,-.0000749,.0006204,-7.40e-06,.000334,-.000113,-.0001484,-.0048176,-.0049199,-.0001437,-.0000291
651,.009268,-.004125,-.0116469,.0036812,-.0113147,-.0166592,-.0055742,.0102425,-.0002486,.0117823,.0098859,.01208,-.0003467,-.0001678,.0003844,.0000593,.0003163,.0003261,.000124,-.0002314,.0000505,-.000167,-.0003194,-.0003737,-.0096305,.0170017,.0002091,-.0005545
652,.014289,.0222845,-.0118577,-.0009926,-.0095309,-.0050817,.005953,.0075529,.002136,5.88e-06,.0126554,.0150441,-.0005772,-.0008045,.0005025,.0001572,.0001866,.0000764,-.0004383,-.000271,.0000329,.0001773,-.0004517,-.0002399,.0136449,.0388131,-.0007452,-.0009045
653,.0036637,.0033541,-.0065804,-.0141022,-.0097513,.0164806,-.0009648,.0010275,-.0024656,.0245968,.0082201,.0168297,-.0002102,-.0002823,.0002657,.0004302,.0002212,-.0002991,-.0000914,-.0001753,.0000932,-.0003143,-.0003553,-.0003803,-.0078782,.0481865,-.0000769,-.001021
654,.01593,.0101234,-.0048104,-.0052411,-.0059494,-.0140862,-.0006538,-.002868,.0042222,.0005271,.006726,.0152815,-.0006647,-.0004752,.0002267,.0002851,.0001884,.0002088,-.0001298,-.0001984,-.0000813,.0002341,-.0002813,-.0004156,.0154645,.0037366,-.0007421,-.0003612
655,.011219,.0298858,-.0107193,.0197577,-.0101389,-.0148291,-.0078839,.003631,-.000538,-.0137993,.0104039,.005931,-.0004566,-.0008096,.0004032,-.0000829,.0002458,.0003688,.0000736,-.0001441,-.0000256,.000559,-.0002916,-.0000654,-.0076571,.0305772,-.0000514,-.0001743
656,.0048555,-.0091141,-.0130396,-.0049421,-.0147856,.0097056,.0010599,.0273296,-.0093424,.0073777,.0055852,-.0021131,-.0005058,-.0000768,.0004448,.0002377,.0003881,-.0002487,-.0001539,-.0007788,.0002685,.0000224,-.000143,-.0000756,-.0256671,.0282436,.0002988,-.0009198
657,.0056452,.0049801,-.0147572,-.001223,-.0127924,-.0077004,-.00222,.0117911,-.0054405,.0059035,-.0012374,.0085464,-.0002549,-.0001796,.0004928,.000196,.0003593,.0000855,-.0000196,-.0003686,.0001009,-.0000473,-.0000397,-.0000139,-.0308024,.0222977,.0006389,-.0003278
658,.0073256,.0443176,-.012353,.0198996,-.0059466,-.0119119,-.0052263,-.0257231,-.0001805,-.0235827,.0097233,.0017868,-.0003582,-.0010327,.0004918,-.0003038,.0002072,.0001888,.0000296,.0003194,.0000705,.0008202,-.0003575,-.0001323,-.0066576,.0047863,.0000834,-.0001404
659,.0141078,.0139784,-.0057179,.0053971,-.0147443,-.0160554,.0008437,.0060947,-.0011248,-.0088281,.0052605,.0021343,-.0006302,-.0005126,.0002481,.0000662,.0004743,.0002472,-.0002658,-.0002748,-.0000154,.0004113,-.0001209,.000094,-.001375,.002721,-.00031,.0000314
660,.0033773,.0332724,-.011968,.0091319,-.0026594,-.0097076,-.001326,.0059187,-.0014396,-.0162374,.0100571,-.0025813,-.0002087,-.0009963,.0003852,-.0001202,.0000581,.0000333,-.0000123,-.0003597,.0000821,.000365,-.0003871,.0000531,-.0039586,.0197967,-.0000827,-.0010248
661,.014734,.0188367,-.0089249,.0164211,-.0051529,-.0338167,-.0039781,.0196291,.0040205,-.0197753,-.0007296,.0131312,-.0008254,-.000416,.0003625,-.0000238,.0000181,.0006507,.0000549,-.0004625,-.0002483,.000587,.0001498,-.0001977,-.000031,.0144262,-.0004883,.0001376
662,.0071955,.0119565,-.0055857,-.0076632,-.0076127,.007212,-.0023955,-.0158634,-.0010952,.0125774,.0040284,-.003931,-.0004517,-.0004284,.0002194,.0001529,.0001382,-.0002654,.0000683,.0001504,.000165,.0000463,-.0001676,.0001055,-.0054652,.0042882,-.0000283,-.0002388
663,-.005782,.0315803,-.0154051,-.0078315,-.0147179,-.0081281,-.005685,-.0185321,-.0015056,.0039997,.006611,.0031773,.0000609,-.0007624,.0005069,.0002555,.0002249,.0000866,.0000334,.0002431,-.0000543,.0001402,-.000251,-.0001998,-.0364847,.0042656,.0005208,-.0002369
664,.0153288,.0092989,-.0061778,-.0063502,-.0039524,-.0018522,-.0065465,-.0076141,-.001891,.0002968,.0066761,.006342,-.0004485,-.0005802,.0002142,.0002732,.0001114,-3.24e-06,.0001136,-.0000186,.0001062,.0003393,-.0002079,-.0001789,.0034373,.0001213,-.000111,-.0001684
665,.0029303,.0452443,-.0106903,-.0022982,-.0131847,.0174188,-.0032515,-.0140912,-.0013964,-.0105313,.006386,-.0111455,-.0002386,-.001211,.0003933,.0001364,.0003604,-.0006109,.0000314,.0000437,.0000356,.0002385,-.0002585,.0002243,-.0192066,.0245969,.0003237,-.001179
